Sample Rate:	500.000000
Time (s)	MWMOBILE1_ECG	MWMOBILE1_Z0	MWMOBILE1_dZ/dt	MWMOBILE1_EDA
79.542000	0.001843	6.866728	-0.054434	35.815556
79.544000	0.001852	6.866783	-0.056981	35.816023
79.546000	0.001860	6.866909	-0.057384	35.816052
79.548000	0.001852	6.867029	-0.057976	35.815439
79.550000	0.001844	6.866982	-0.051866	35.815002
79.552000	0.001853	6.866971	-0.041278	35.814856
79.554000	0.001857	6.867108	-0.035841	35.814622
79.556000	0.001854	6.867416	-0.042793	35.814184
79.558000	0.001853	6.867426	-0.048179	35.813834
79.560000	0.001858	6.867253	-0.040071	35.813396
79.562000	0.001855	6.867191	-0.028457	35.813542
79.564000	0.001850	6.867383	-0.028073	35.813922
79.566000	0.001854	6.867459	-0.031784	35.813455
79.568000	0.001867	6.867387	-0.030093	35.812725
79.570000	0.001867	6.867235	-0.020540	35.812608
79.572000	0.001878	6.867289	-0.014492	35.812579
79.574000	0.001898	6.867441	-0.018433	35.812375
79.576000	0.001906	6.867383	-0.020003	35.812112
79.578000	0.001910	6.867387	-0.017516	35.811908
79.580000	0.001905	6.867535	-0.019811	35.811850
79.582000	0.001907	6.867560	-0.020239	35.812141
79.584000	0.001922	6.867644	-0.019880	35.811470
79.586000	0.001923	6.867785	-0.022828	35.811178
79.588000	0.001929	6.867864	-0.027315	35.811237
79.590000	0.001929	6.867940	-0.030134	35.811032
79.592000	0.001939	6.868002	-0.033133	35.810916
79.594000	0.001949	6.867850	-0.028697	35.810303
79.596000	0.001952	6.867828	-0.019528	35.810682
79.598000	0.001963	6.868027	-0.020561	35.810040
79.600000	0.001972	6.868070	-0.024580	35.809982
79.602000	0.001976	6.868049	-0.022665	35.809807
79.604000	0.001991	6.868226	-0.024044	35.809369
79.606000	0.002007	6.868276	-0.027992	35.809019
79.608000	0.002011	6.868186	-0.025491	35.809310
79.610000	0.002026	6.868114	-0.018250	35.808639
79.612000	0.002035	6.867994	-0.012642	35.808698
79.614000	0.002042	6.868114	-0.011240	35.808843
79.616000	0.002028	6.868327	-0.017323	35.808668
79.618000	0.002016	6.868591	-0.029706	35.808231
79.620000	0.002019	6.868747	-0.039804	35.807793
79.622000	0.002016	6.868747	-0.042176	35.807909
79.624000	0.002009	6.868859	-0.041107	35.807880
79.626000	0.001995	6.868960	-0.041046	35.807326
79.628000	0.001990	6.869119	-0.043669	35.807005
79.630000	0.001992	6.869427	-0.051010	35.806450
79.632000	0.001988	6.869481	-0.055705	35.806684
79.634000	0.001985	6.869405	-0.050390	35.806888
79.636000	0.001975	6.869380	-0.042572	35.806625
79.638000	0.001974	6.869698	-0.043831	35.806655
79.640000	0.001969	6.870208	-0.059213	35.806363
79.642000	0.001962	6.870443	-0.074590	35.806100
79.644000	0.001955	6.870497	-0.076809	35.805224
79.646000	0.001936	6.870508	-0.072513	35.805137
79.648000	0.001905	6.870486	-0.065792	35.805370
79.650000	0.001881	6.870635	-0.058831	35.804874
79.652000	0.001871	6.870834	-0.058958	35.804670
79.654000	0.001860	6.871199	-0.065850	35.804757
79.656000	0.001854	6.871441	-0.074825	35.804261
79.658000	0.001837	6.871582	-0.078949	35.804641
79.660000	0.001839	6.871745	-0.079198	35.804232
79.662000	0.001826	6.871980	-0.080784	35.803386
79.664000	0.001827	6.872186	-0.082458	35.803327
79.666000	0.001832	6.872450	-0.083166	35.803415
79.668000	0.001821	6.872794	-0.089458	35.803444
79.670000	0.001815	6.873178	-0.098960	35.802890
79.672000	0.001807	6.873575	-0.112064	35.802744
79.674000	0.001808	6.873865	-0.119253	35.802656
79.676000	0.001808	6.874017	-0.117423	35.802481
79.678000	0.001802	6.874223	-0.113591	35.802656
79.680000	0.001795	6.874516	-0.111693	35.802102
79.682000	0.001794	6.874888	-0.115223	35.801868
79.684000	0.001799	6.875308	-0.122271	35.801168
79.686000	0.001806	6.875753	-0.131603	35.800993
79.688000	0.001813	6.876205	-0.141872	35.801197
79.690000	0.001828	6.876672	-0.150471	35.800438
79.692000	0.001821	6.877145	-0.158249	35.800555
79.694000	0.001820	6.877489	-0.163553	35.800350
79.696000	0.001820	6.877623	-0.160286	35.800234
79.698000	0.001813	6.877833	-0.149732	35.800117
79.700000	0.001809	6.878328	-0.148159	35.800059
79.702000	0.001813	6.878787	-0.154622	35.800059
79.704000	0.001819	6.879001	-0.154861	35.799475
79.706000	0.001812	6.879037	-0.143014	35.799095
79.708000	0.001805	6.879290	-0.131070	35.799037
79.710000	0.001807	6.879496	-0.125193	35.799475
79.712000	0.001779	6.879580	-0.117907	35.799416
79.714000	0.001755	6.879793	-0.109288	35.798862
79.716000	0.001730	6.879959	-0.105593	35.798541
79.718000	0.001685	6.880267	-0.105821	35.797957
79.720000	0.001646	6.880502	-0.107115	35.797782
79.722000	0.001632	6.880426	-0.098644	35.797315
79.724000	0.001631	6.880299	-0.081354	35.796877
79.726000	0.001667	6.880220	-0.062048	35.796907
79.728000	0.001737	6.880205	-0.049177	35.796994
79.730000	0.001843	6.880147	-0.040382	35.797198
79.732000	0.001961	6.880133	-0.030586	35.797023
79.734000	0.002089	6.880314	-0.029680	35.796644
79.736000	0.002262	6.880289	-0.031269	35.796556
79.738000	0.002474	6.880100	-0.023574	35.795856
79.740000	0.002673	6.879731	-0.006783	35.795214
79.742000	0.002900	6.879507	0.011238	35.795535
79.744000	0.003188	6.879623	0.015885	35.795301
79.746000	0.003463	6.879634	0.012390	35.795155
79.748000	0.003714	6.879525	0.013636	35.794718
79.750000	0.003964	6.879496	0.015511	35.794484
79.752000	0.004123	6.879417	0.014095	35.794338
79.754000	0.004145	6.879269	0.017221	35.794280
79.756000	0.004108	6.879051	0.025371	35.794367
79.758000	0.004016	6.878748	0.036566	35.793842
79.760000	0.003854	6.878560	0.044419	35.793696
79.762000	0.003634	6.878400	0.048557	35.794192
79.764000	0.003354	6.878350	0.050536	35.793375
79.766000	0.003041	6.878531	0.043494	35.793346
79.768000	0.002785	6.878617	0.029873	35.793842
79.770000	0.002531	6.878617	0.019475	35.793696
79.772000	0.002234	6.878393	0.018082	35.793550
79.774000	0.002038	6.878032	0.030201	35.793813
79.776000	0.001947	6.878057	0.038512	35.793609
79.778000	0.001862	6.878212	0.033206	35.793609
79.780000	0.001797	6.878256	0.021790	35.793638
79.782000	0.001732	6.878205	0.013264	35.793667
79.784000	0.001694	6.878230	0.011041	35.793813
79.786000	0.001690	6.878321	0.006233	35.793930
79.788000	0.001688	6.878447	-0.000797	35.793842
79.790000	0.001725	6.878534	-0.005859	35.793900
79.792000	0.001769	6.878719	-0.012593	35.793842
79.794000	0.001791	6.879127	-0.029691	35.793579
79.796000	0.001797	6.879467	-0.049419	35.793754
79.798000	0.001797	6.879674	-0.060511	35.793404
79.800000	0.001805	6.879804	-0.066823	35.793025
79.802000	0.001822	6.879988	-0.068946	35.792645
79.804000	0.001845	6.880303	-0.073154	35.792879
79.806000	0.001863	6.880553	-0.079268	35.792966
79.808000	0.001875	6.880827	-0.085104	35.792616
79.810000	0.001881	6.881016	-0.089945	35.792412
79.812000	0.001879	6.881204	-0.089229	35.792616
79.814000	0.001869	6.881627	-0.096987	35.792616
79.816000	0.001862	6.881866	-0.101823	35.792441
79.818000	0.001864	6.881880	-0.095136	35.792033
79.820000	0.001868	6.881934	-0.087205	35.791595
79.822000	0.001876	6.882014	-0.081214	35.791274
79.824000	0.001870	6.881996	-0.072561	35.790982
79.826000	0.001869	6.881728	-0.055578	35.790632
79.828000	0.001884	6.881222	-0.028475	35.790486
79.830000	0.001884	6.880665	0.004260	35.790690
79.832000	0.001877	6.880035	0.039430	35.790427
79.834000	0.001880	6.879366	0.073728	35.790106
79.836000	0.001886	6.878498	0.108958	35.789990
79.838000	0.001891	6.877507	0.149543	35.789406
79.840000	0.001891	6.876538	0.188200	35.788939
79.842000	0.001901	6.875420	0.225887	35.788647
79.844000	0.001902	6.874396	0.262537	35.788472
79.846000	0.001897	6.873554	0.284777	35.788384
79.848000	0.001906	6.872646	0.299190	35.788005
79.850000	0.001919	6.871250	0.326318	35.787713
79.852000	0.001927	6.869821	0.362478	35.787363
79.854000	0.001930	6.868497	0.395500	35.787596
79.856000	0.001935	6.867314	0.418773	35.787159
79.858000	0.001938	6.866168	0.434926	35.786633
79.860000	0.001934	6.864967	0.446622	35.786312
79.862000	0.001931	6.863672	0.458556	35.786020
79.864000	0.001930	6.862164	0.476517	35.785904
79.866000	0.001936	6.860815	0.494325	35.785670
79.868000	0.001943	6.859661	0.503673	35.785261
79.870000	0.001950	6.858207	0.511549	35.785086
79.872000	0.001964	6.856630	0.529272	35.784678
79.874000	0.001954	6.855244	0.544715	35.784503
79.876000	0.001945	6.853874	0.551850	35.784561
79.878000	0.001960	6.852510	0.556018	35.783890
79.880000	0.001962	6.850947	0.563765	35.783510
79.882000	0.001969	6.849247	0.579975	35.783189
79.884000	0.001966	6.847804	0.594828	35.783306
79.886000	0.001967	6.846361	0.601636	35.783014
79.888000	0.001969	6.844715	0.608224	35.782547
79.890000	0.001983	6.843044	0.622599	35.782022
79.892000	0.001991	6.841482	0.633930	35.781672
79.894000	0.001996	6.840053	0.636270	35.781613
79.896000	0.001999	6.838776	0.629246	35.781380
79.898000	0.002011	6.837583	0.617734	35.781701
79.900000	0.002015	6.836291	0.604305	35.781263
79.902000	0.002009	6.834837	0.598924	35.780884
79.904000	0.002003	6.833514	0.596862	35.780533
79.906000	0.002006	6.832392	0.588869	35.779891
79.908000	0.002009	6.831155	0.577120	35.780096
79.910000	0.002028	6.829900	0.569654	35.780096
79.912000	0.002042	6.828746	0.561467	35.779833
79.914000	0.002037	6.827763	0.543915	35.779658
79.916000	0.002041	6.826565	0.530186	35.779016
79.918000	0.002048	6.825509	0.524798	35.778811
79.920000	0.002050	6.824619	0.510842	35.778899
79.922000	0.002058	6.823639	0.495545	35.778169
79.924000	0.002063	6.822753	0.478173	35.777848
79.926000	0.002062	6.821776	0.464504	35.778315
79.928000	0.002066	6.821075	0.451484	35.777965
79.930000	0.002079	6.820467	0.428155	35.777878
79.932000	0.002088	6.819899	0.403181	35.777702
79.934000	0.002095	6.819480	0.375616	35.777119
79.936000	0.002103	6.819107	0.346282	35.776885
79.938000	0.002107	6.818565	0.322051	35.776710
79.940000	0.002115	6.817747	0.312136	35.776710
79.942000	0.002109	6.817252	0.305752	35.776126
79.944000	0.002118	6.816948	0.289464	35.776097
79.946000	0.002136	6.816655	0.267976	35.775689
79.948000	0.002148	6.816525	0.242803	35.775251
79.950000	0.002156	6.816467	0.213703	35.774930
79.952000	0.002172	6.816517	0.183912	35.774871
79.954000	0.002179	6.816590	0.153127	35.774784
79.956000	0.002183	6.816535	0.128710	35.774667
79.958000	0.002190	6.816416	0.111229	35.774725
79.960000	0.002195	6.816340	0.097072	35.774492
79.962000	0.002200	6.816467	0.082633	35.774288
79.964000	0.002186	6.816658	0.060939	35.774054
79.966000	0.002202	6.816669	0.043303	35.773587
79.968000	0.002213	6.816651	0.033389	35.773179
79.970000	0.002221	6.816640	0.028880	35.773208
79.972000	0.002222	6.816756	0.022188	35.773062
79.974000	0.002225	6.816832	0.014469	35.772420
79.976000	0.002232	6.816930	0.006734	35.772537
79.978000	0.002234	6.817111	-0.001556	35.772303
79.980000	0.002246	6.817085	-0.007015	35.771369
79.982000	0.002257	6.817291	-0.013730	35.771136
79.984000	0.002262	6.817537	-0.026034	35.771019
79.986000	0.002260	6.817711	-0.037239	35.770639
79.988000	0.002262	6.817747	-0.040988	35.770552
79.990000	0.002259	6.818036	-0.045298	35.769997
79.992000	0.002256	6.818322	-0.053781	35.769764
79.994000	0.002267	6.818677	-0.063772	35.770085
79.996000	0.002276	6.818991	-0.076769	35.770027
79.998000	0.002281	6.819154	-0.080564	35.769793
80.000000	0.002282	6.819378	-0.082442	35.769589
80.002000	0.002282	6.819563	-0.083509	35.769560
80.004000	0.002276	6.820033	-0.089652	35.768830
80.006000	0.002281	6.820406	-0.100951	35.768509
80.008000	0.002278	6.820662	-0.107790	35.769063
80.010000	0.002281	6.821031	-0.112451	35.769005
80.012000	0.002277	6.821364	-0.118898	35.768509
80.014000	0.002266	6.821530	-0.117509	35.768742
80.016000	0.002254	6.821834	-0.116239	35.768538
80.018000	0.002242	6.822323	-0.123860	35.768538
80.020000	0.002232	6.822630	-0.129354	35.768159
80.022000	0.002226	6.822887	-0.130836	35.768042
80.024000	0.002216	6.823249	-0.132006	35.768217
80.026000	0.002199	6.823701	-0.137501	35.767867
80.028000	0.002186	6.824073	-0.142950	35.767633
80.030000	0.002167	6.824674	-0.152116	35.767604
80.032000	0.002143	6.825205	-0.165181	35.767487
80.034000	0.002126	6.825643	-0.170226	35.767050
80.036000	0.002113	6.826247	-0.176430	35.766554
80.038000	0.002103	6.826656	-0.185036	35.766641
80.040000	0.002082	6.827054	-0.186040	35.766670
80.042000	0.002067	6.827437	-0.182439	35.766495
80.044000	0.002062	6.827784	-0.178250	35.766378
80.046000	0.002054	6.828330	-0.181715	35.766232
80.048000	0.002041	6.828844	-0.187889	35.766028
80.050000	0.002026	6.829481	-0.195847	35.766057
80.052000	0.002009	6.830251	-0.210903	35.765736
80.054000	0.001992	6.830891	-0.224642	35.765736
80.056000	0.001981	6.831524	-0.234154	35.765736
80.058000	0.001979	6.832490	-0.248946	35.765561
80.060000	0.001981	6.833488	-0.270195	35.765503
80.062000	0.001976	6.834418	-0.292241	35.765532
80.064000	0.001973	6.835264	-0.310470	35.765444
80.066000	0.001976	6.835941	-0.317326	35.765182
80.068000	0.001972	6.836639	-0.316829	35.765007
80.070000	0.001966	6.837369	-0.316421	35.765007
80.072000	0.001956	6.837854	-0.311351	35.765065
80.074000	0.001956	6.838042	-0.290773	35.764715
80.076000	0.001960	6.838299	-0.266328	35.764481
80.078000	0.001971	6.838404	-0.241118	35.764189
80.080000	0.001968	6.838259	-0.205608	35.764511
80.082000	0.001957	6.838205	-0.168178	35.763985
80.084000	0.001956	6.838179	-0.139424	35.764131
80.086000	0.001965	6.838093	-0.113428	35.763898
80.088000	0.001958	6.838125	-0.092336	35.763547
80.090000	0.001959	6.838306	-0.082173	35.763693
80.092000	0.001961	6.838418	-0.079169	35.763635
80.094000	0.001961	6.838190	-0.064400	35.763693
80.096000	0.001959	6.837789	-0.040404	35.763256
80.098000	0.001965	6.837557	-0.015151	35.763256
80.100000	0.001966	6.837395	0.000422	35.763343
80.102000	0.001967	6.837080	0.014498	35.762701
80.104000	0.001966	6.836642	0.033312	35.762584
80.106000	0.001973	6.836284	0.053199	35.762526
80.108000	0.001969	6.836064	0.066112	35.762789
80.110000	0.001969	6.835752	0.075805	35.762818
80.112000	0.001967	6.835528	0.083480	35.762351
80.114000	0.001969	6.835384	0.083976	35.762176
80.116000	0.001975	6.835271	0.081243	35.762117
80.118000	0.001985	6.835098	0.077244	35.762088
80.120000	0.001977	6.834707	0.078927	35.762205
80.122000	0.001970	6.834436	0.085693	35.762117
80.124000	0.001971	6.834385	0.084666	35.761709
80.126000	0.001976	6.834237	0.080131	35.761621
80.128000	0.001974	6.834009	0.078729	35.761504
80.130000	0.001968	6.833694	0.083476	35.761300
80.132000	0.001972	6.833423	0.087872	35.761067
80.134000	0.001979	6.833188	0.090393	35.761154
80.136000	0.001979	6.832978	0.093310	35.760862
80.138000	0.001980	6.832718	0.094072	35.760629
80.140000	0.001983	6.832385	0.096900	35.760308
80.142000	0.001977	6.832085	0.100795	35.760103
80.144000	0.001967	6.831890	0.101717	35.760658
80.146000	0.001966	6.831832	0.097400	35.760249
80.148000	0.001967	6.831803	0.087968	35.759841
80.150000	0.001965	6.831698	0.077093	35.760045
80.152000	0.001963	6.831456	0.071259	35.759987
80.154000	0.001972	6.831387	0.070083	35.759315
80.156000	0.001976	6.831398	0.064899	35.759170
80.158000	0.001973	6.831347	0.057449	35.759374
80.160000	0.001979	6.831401	0.047318	35.759315
80.162000	0.001967	6.831629	0.032445	35.759199
80.164000	0.001957	6.831748	0.017955	35.759461
80.166000	0.001950	6.831796	0.009097	35.759024
80.168000	0.001952	6.831821	0.002233	35.759286
80.170000	0.001955	6.831904	-0.003364	35.758732
80.172000	0.001952	6.831770	-0.003278	35.758615
80.174000	0.001956	6.831828	-0.002458	35.758440
80.176000	0.001956	6.831922	-0.005776	35.758060
80.178000	0.001948	6.832013	-0.010216	35.758002
80.180000	0.001950	6.832414	-0.022777	35.757214
80.182000	0.001946	6.832783	-0.042263	35.756776
80.184000	0.001936	6.832971	-0.056906	35.757097
80.186000	0.001943	6.833101	-0.062134	35.756981
80.188000	0.001934	6.833416	-0.064731	35.757039
80.190000	0.001931	6.833749	-0.074595	35.756572
80.192000	0.001935	6.834042	-0.084279	35.756134
80.194000	0.001932	6.834320	-0.089281	35.756018
80.196000	0.001938	6.834660	-0.095502	35.755696
80.198000	0.001934	6.835000	-0.104744	35.755784
80.200000	0.001930	6.835434	-0.115134	35.755667
80.202000	0.001924	6.835890	-0.123751	35.755171
80.204000	0.001920	6.836252	-0.132793	35.754646
80.206000	0.001919	6.836545	-0.136873	35.754675
80.208000	0.001921	6.836870	-0.137652	35.754879
80.210000	0.001918	6.837268	-0.139825	35.754500
80.212000	0.001916	6.837695	-0.146529	35.753799
80.214000	0.001913	6.838071	-0.150175	35.753274
80.216000	0.001920	6.838541	-0.154376	35.753041
80.218000	0.001908	6.838950	-0.161176	35.753216
80.220000	0.001905	6.839322	-0.162002	35.753070
80.222000	0.001902	6.839836	-0.164752	35.752398
80.224000	0.001903	6.840462	-0.175590	35.752253
80.226000	0.001901	6.840968	-0.186670	35.752048
80.228000	0.001906	6.841276	-0.188256	35.751786
80.230000	0.001908	6.841579	-0.182349	35.751552
80.232000	0.001903	6.842079	-0.180051	35.751435
80.234000	0.001902	6.842715	-0.186216	35.751465
80.236000	0.001903	6.843236	-0.195104	35.750939
80.238000	0.001894	6.843688	-0.199192	35.750501
80.240000	0.001887	6.844187	-0.201088	35.750151
80.242000	0.001886	6.844542	-0.200955	35.750122
80.244000	0.001889	6.844903	-0.195238	35.749976
80.246000	0.001888	6.845265	-0.188148	35.749538
80.248000	0.001887	6.845580	-0.183549	35.749013
80.250000	0.001889	6.845862	-0.176729	35.748546
80.252000	0.001886	6.846329	-0.173155	35.748838
80.254000	0.001883	6.846535	-0.168297	35.748663
80.256000	0.001881	6.846810	-0.160588	35.748458
80.258000	0.001878	6.847052	-0.155386	35.747495
80.260000	0.001879	6.847251	-0.147969	35.746795
80.262000	0.001886	6.847472	-0.139974	35.746941
80.264000	0.001878	6.847725	-0.132505	35.747145
80.266000	0.001867	6.847963	-0.128916	35.746591
80.268000	0.001867	6.848209	-0.126554	35.746474
80.270000	0.001875	6.848423	-0.122977	35.746065
80.272000	0.001882	6.848582	-0.116542	35.745627
80.274000	0.001882	6.848897	-0.113236	35.745102
80.276000	0.001881	6.849244	-0.115569	35.744869
80.278000	0.001880	6.849475	-0.116940	35.745336
80.280000	0.001880	6.849595	-0.114427	35.745131
80.282000	0.001876	6.849653	-0.105783	35.744548
80.284000	0.001886	6.849653	-0.095719	35.743847
80.286000	0.001881	6.849649	-0.083040	35.743555
80.288000	0.001870	6.849493	-0.066578	35.743760
80.290000	0.001875	6.849598	-0.052500	35.743205
80.292000	0.001873	6.849899	-0.052223	35.742972
80.294000	0.001864	6.850069	-0.056663	35.743176
80.296000	0.001866	6.850304	-0.062195	35.742242
80.298000	0.001863	6.850542	-0.069925	35.742096
80.300000	0.001866	6.850730	-0.074721	35.741833
80.302000	0.001861	6.850662	-0.072598	35.742038
80.304000	0.001870	6.850607	-0.061246	35.741250
80.306000	0.001871	6.850622	-0.051245	35.740724
